id,uses_spaces,uses_recipes,uses_home,has_extension,has_app,avg_ctr,avg_num_queries
996,False,False,False,True,True,0.8260653340624313,7.805424456914421
997,False,False,False,True,True,0.33877139755354757,14.237249975887456
998,False,False,False,False,False,0.814182589247894,17.674996959695804
999,False,True,False,False,False,0.16731506829860787,3.9883486254482086
1000,False,False,False,True,True,0.12911929409757494,2.2273188032661744
1001,True,False,True,False,False,0.10999215538499796,2.0103724582257136
1002,False,True,False,False,False,0.8514250022633189,9.09272549051698
1004,True,False,False,True,False,0.11073595580206108,11.277321636445816
1005,False,False,False,True,True,0.9828456232546935,12.274610106638026
1006,False,True,True,False,False,0.27888372166180697,21.116311138533167
1008,False,False,False,True,True,0.4644672018537631,16.479416309803483
1009,True,False,False,True,True,0.4250663299578368,18.518840168339317
1011,False,True,True,False,True,0.8451216786585861,9.513072133687222
1012,True,False,False,False,False,0.34084846858098916,5.420792219007618
1014,False,True,False,True,False,0.20893704135965663,5.192836220540589
1015,True,False,False,True,True,0.9181463283344025,7.017197911852673
1016,True,False,False,True,True,0.056678040948320074,13.769474751765852
1017,True,True,True,False,True,0.5654467316973052,3.444039103569046
1018,False,False,True,False,False,0.6568804721961147,5.09673596188345
1020,False,False,True,True,True,0.8451639001869806,2.3666576877701733
1022,False,False,True,False,False,0.6458164419028256,7.932057560723017
1023,True,False,False,False,False,0.3618780515303458,12.277872900675359
1024,False,False,True,False,False,0.12003752406988533,6.226328598362867
1025,False,False,False,False,False,0.8827975264051914,12.20577121131199
1026,False,False,False,True,True,0.7650504297834362,19.88208138800082
1027,True,False,False,False,True,0.030972678958500754,16.71835400125958
1028,False,False,False,False,False,0.6973062845090666,2.154562711687356
1029,False,False,True,False,False,0.9406762325378913,11.248141914043938
1030,False,False,False,True,True,0.5929321990754807,19.546361834969012
1031,False,False,True,False,False,0.16307506523191473,21.694981095257937
1032,True,False,False,False,False,0.13512970229712684,21.810760942829596
1034,False,False,False,True,True,0.33136802194518433,10.739837739020533
1035,False,False,False,True,False,0.44820476005862275,15.653881999485547
1036,True,True,False,True,True,0.26928314260193253,12.441717753681274
1037,True,False,False,False,True,0.4684841808338027,4.4869468686855285
1038,True,False,False,True,False,0.5606677541840422,11.874829885195059
1039,False,False,False,False,False,0.0192540511627306,5.544775763672893
1040,False,False,False,False,False,0.30306177730068906,11.256967220993573
1041,False,False,False,True,True,0.03568877484313793,17.533113588551082
1042,False,True,False,True,True,0.8208394337672466,4.080893993706685
1043,True,False,True,False,True,0.25174760122323714,16.127156444224553
1044,True,False,True,True,True,0.861643180406213,10.383817724834506
1045,False,False,True,False,False,0.6475831473978466,5.451911665305884
1047,True,False,False,False,False,0.6264004361491122,16.356299007032973
1048,False,False,True,False,False,0.9160269715884445,11.97926698826972
1049,False,False,True,False,False,0.7522474256352129,6.109489948405615
1050,False,False,False,False,False,0.9317247089187255,20.568221705204635
1051,False,True,False,True,True,0.41268105799665633,20.2310975388437
1052,False,False,False,False,False,0.8144127731149357,18.915675435911414
1053,False,False,False,False,False,0.2572274756392018,2.6447802204290998
1054,True,False,False,True,True,0.04130644313887322,15.221028568369132
1055,False,False,False,False,False,0.31541002540243546,8.000057963679588
1056,False,False,True,False,False,0.6685721381485975,10.613980428412535
1057,True,False,True,False,False,0.3315522379052672,4.232194128851727
1058,True,False,False,False,False,0.5997326574423214,15.880149988444568
1059,False,True,False,False,False,0.37180418142230953,19.452011798145463
1061,True,False,False,False,False,0.3221462039622973,16.73642200542832
1062,False,False,False,False,False,0.053297678209636934,9.779388106518741
1063,False,False,False,False,False,0.14387075274510042,11.557867615607698
1064,False,True,False,False,True,0.12163368891005155,11.485672581102584
1065,False,False,False,True,True,0.15358453014350215,17.886529999354597
1066,True,False,False,True,False,0.255949458838192,20.814084756597108
1067,False,False,False,False,True,0.7979488951327042,20.396360437062153
1069,False,False,True,True,True,0.5707353021620281,8.823618739484324
1070,False,True,False,False,True,0.65419492158096,5.041726049368418
1071,False,False,False,False,False,0.9727072548872457,9.141119653140048
1072,False,True,False,True,True,0.7843571929057904,13.624251730314448
1073,False,False,False,False,False,0.35635380920158666,8.146338720056466
1074,False,False,False,False,False,0.3672959279528304,8.151769897897916
1076,True,False,False,True,False,0.6604690535981484,2.803447904397945
1077,False,False,False,False,False,0.5502078228173908,8.562326796071453
1078,True,False,False,True,True,0.6063867766315074,17.35183999518507
1080,False,False,False,False,False,0.8492480880645562,3.3438577239662064
1081,True,True,False,False,True,0.13038844681491613,19.85289407548402
1082,True,False,True,False,False,0.09028505222219518,5.88559489983809
1083,True,False,False,False,False,0.605379947145922,6.46658750836159
1084,False,False,False,False,False,0.8094516034582605,2.5256680002041825
1085,False,True,True,True,True,0.2526019338210149,10.48047592649632
1086,True,False,False,True,True,0.9894137068643248,18.51379898880492
1087,True,False,False,True,True,0.28029345410651074,19.757820727702388
1088,True,False,False,False,False,0.935104369371888,4.27813943792863
1089,True,False,False,False,False,0.4574394283884734,9.190252612331527
1091,False,False,True,False,False,0.2748012903713497,19.584768702750484
1092,True,False,True,False,False,0.9059125909444292,5.010056909632157
1093,False,False,False,False,False,0.9378806120382507,14.637440943880335
1094,True,False,False,False,False,0.7055345049361996,13.124419456146345
1095,False,False,True,True,True,0.3377550497117834,21.18567421072312
1096,False,False,False,False,False,0.6129016679705727,21.382070947489066
1098,False,False,False,False,False,0.4965162408381213,10.753838249491645
1099,False,False,False,False,False,0.46007444256753327,4.021435520214037
1100,False,True,False,False,False,0.08215307731788046,12.678598927034514
1101,False,False,False,False,False,0.7128113530583057,20.242403354840217
1102,False,False,False,True,True,0.05449443621964867,21.75588648637633
1103,True,False,False,False,False,0.033750990849147455,5.138630261606073
1104,False,False,False,False,True,0.22156158081997257,13.327365700059303
1105,False,False,False,False,True,0.724674510464895,17.10634567578775
1106,False,False,False,False,False,0.7964723492652933,13.7735423819536
1107,True,False,True,False,True,0.04029814619066341,3.4757945520042925
1109,True,False,True,True,True,0.5984422332149503,16.8032559885308
1110,False,False,False,False,False,0.23098529029042825,17.348802200450745
1111,False,False,True,False,True,0.6411758186931473,2.2674415544163478
1112,False,True,False,True,True,0.4346810097627687,8.913814079390194
1113,False,False,True,True,True,0.44935237127111105,4.086910627378722
1114,False,True,True,True,True,0.16728090224065706,19.73208259160395
1117,True,False,False,False,False,0.8775912292263197,15.811335549525305
1118,False,False,False,False,False,0.8633604181889889,2.8282294965393544
1120,False,False,False,False,False,0.2418096768486937,9.716612803519027
1121,False,False,False,True,True,0.17481055069963158,17.408766955079585
1122,True,False,False,True,False,0.5319391633126387,15.64981716308546
1123,False,False,False,False,False,0.3142312712351619,15.90396445140408
1124,True,False,True,False,False,0.6468707674003495,6.408006683640302
1126,False,True,True,False,False,0.18739342817091054,18.52989337809393
1127,False,False,True,False,False,0.35845314790565685,11.447183536664435
1128,True,False,False,False,False,0.49161580273621097,21.928600612066546
1131,True,False,False,True,True,0.6319770678257893,6.605337154829369
1132,True,False,True,False,True,0.1170704707660557,18.487098405212663
1133,True,False,False,False,True,0.15643020161500443,11.528945465607595
1134,False,False,False,True,True,0.5032808661469739,6.798568815347428
1135,True,False,False,False,False,0.05139261352952329,6.019489733899846
1136,True,False,False,False,False,0.8132123818771937,13.38801053723607
1138,True,False,False,False,False,0.7200569939928488,5.769630156680154
1139,True,True,False,False,False,0.7257764608968855,7.067225072939663
1141,False,False,False,False,False,0.9306153735075885,4.7577554558880095
1142,False,False,True,False,False,0.3811243934473795,20.33371132427017
1144,True,False,True,True,True,0.5149608769882039,21.56669538306985
1145,False,False,False,False,False,0.618234337768725,6.884614853535427
1146,False,False,False,False,True,0.9665749005621941,17.090454678373646
1147,True,False,False,False,True,0.5561173273852336,18.405445385620006
1151,False,False,True,False,False,0.31373874464860463,9.806535104681767
1152,True,False,False,False,True,0.3908869504811492,6.169959752819697
1153,True,True,False,True,True,0.8589472369106966,19.36269638707671
1154,True,False,False,False,True,0.09407912947601316,10.122550649464557
1155,True,False,False,False,False,0.45295599211725057,2.9343885515094486
1156,False,False,False,False,False,0.10487913844992292,19.09758820395844
1159,True,True,False,False,False,0.5957065738854379,7.812213961621195
1161,False,False,False,True,True,0.37425718019245113,10.671099676450481
1163,True,False,True,False,True,0.410481161659472,4.284930486353458
1167,False,False,False,False,True,0.14855615243520404,11.731926019498566
1168,True,False,False,True,False,0.12295449288125482,18.134064451319084
1170,False,False,False,True,True,0.13924127868773617,12.951516740702246
1171,False,False,True,False,True,0.5013407036675062,6.253160171295884
1172,False,False,True,False,True,0.05948502190024352,21.522076546710558
1174,False,False,True,True,False,0.2881604551375989,13.755705230171902
1175,False,False,False,True,True,0.9068074102554017,20.303347320452488
1176,True,True,False,True,True,0.9731278225645303,19.138261930980075
1177,False,True,True,True,True,0.8733386594105861,13.108913607450875
1179,True,False,False,True,True,0.7785463749808756,13.838881761675857
1182,False,False,True,False,False,0.07665700050103941,19.04453446441241
1183,True,True,False,False,False,0.5730074345130128,7.587987535681815
1184,False,False,False,False,True,0.54998291372368,13.248697329093122
1185,False,False,False,True,True,0.6638916157482218,15.33053573778298
1186,False,False,True,False,False,0.7990312193887683,9.327133733563372
1187,False,False,False,False,False,0.8893159174767747,17.908944631115432
1188,False,False,False,False,False,0.7970636775703502,17.13559688389254
1189,False,False,False,False,False,0.30912388891152254,11.10406806932086
1190,False,True,False,True,True,0.9724976177504179,7.678826124086118
1191,False,False,True,False,False,0.022723092751994467,13.655570250452474
1193,False,False,False,True,False,0.38200063989844146,15.620983646319662
1194,False,False,False,False,False,0.03107213696717903,2.355927220337151
1195,False,False,False,False,False,0.5304089297073608,4.136447523571919
1196,False,True,True,True,True,0.815088006931696,11.86840490255984
1197,False,False,False,True,True,0.1494309606009192,18.282299090335613
1198,False,False,False,False,True,0.9511244297059089,4.428413913783158
1200,False,False,False,False,False,0.39751934261168487,5.633378764064304
1202,True,False,True,False,False,0.9690391409977145,14.400491643847642
1205,False,False,True,False,False,0.20131974235185224,2.2373196241350195
1206,False,False,True,False,False,0.15266212404751367,13.134082697846468
1207,False,False,False,False,False,0.05119096524051703,11.373742785680097
1208,False,False,False,False,False,0.6184277099066617,4.3047578482015645
1209,True,False,True,False,True,0.26857793458014456,17.989744871110016
1210,False,False,False,True,True,0.5242783542179451,21.24199953267217
1211,True,False,False,False,True,0.52027622394574,5.905565271565765
1213,False,False,False,False,False,0.3768995705737169,19.514834364913977
1214,True,False,False,False,False,0.9379468778877318,15.076909715896143
1215,False,False,False,True,True,0.7614075558573228,21.878210742984056
1216,False,False,False,False,False,0.4809500101842167,12.462233547522908
1218,False,False,False,False,False,0.06669532724022165,10.732601903794507
1219,False,False,False,False,False,0.48513236217302425,13.893655871582563
1220,False,False,True,True,True,0.21792675019691743,9.057140166080988
1221,False,False,False,False,True,0.15459951536647987,14.28930205454403
1222,False,False,False,True,True,0.5244791991955035,21.25059245477322
1223,False,True,False,False,False,0.16651866898394196,3.8987324928682847
1225,True,False,False,False,False,0.2327699772209153,11.902207187355218
1226,False,False,False,True,True,0.21443964052346987,14.196740456738869
1228,False,False,False,True,True,0.9389110941741285,5.855782169928701
1229,False,True,False,True,True,0.42104302374972535,2.5420043236508287
1231,True,False,False,True,False,0.2131631224240087,17.753442429172495
1234,False,False,False,True,False,0.8958601620446115,17.193549112628656
1236,False,False,False,False,False,0.7419748567202389,13.699650876507928
1237,True,False,False,False,False,0.5374353111900074,6.340544050234412
1238,True,False,False,False,False,0.8454088561096368,11.95818651452954
1239,True,True,True,True,True,0.8543646286098213,7.2540914462965755
1240,False,False,True,False,True,0.9329306881853461,17.110012239566927
1242,False,False,True,False,False,0.6094426307557046,4.116155389365018
1243,False,False,True,True,True,0.9017461689523553,4.131756491980257
1244,False,False,False,True,True,0.4920858048784963,21.586909168539087
1245,False,False,False,True,True,0.05464603658148515,3.899886994754638
1246,True,False,False,True,True,0.41259430552537246,5.52045451691694
1247,True,False,False,True,True,0.90484604797643,13.943917825341408
1248,False,False,False,False,True,0.2441252543946184,7.097043543674175
1250,False,False,False,True,True,0.13465506866908727,11.795441695606558
1251,False,False,False,True,True,0.4397285007547679,3.9421158754356838
1252,False,False,False,False,False,0.3226063453350757,21.41203653191031
1254,False,False,False,True,True,0.5430981980815077,17.21488283403249
1255,False,False,False,False,False,0.6506114798485244,9.992333353866105
1256,False,False,False,True,False,0.08085046221945857,17.31772745481094
1257,True,False,True,False,False,0.8144680141084324,2.8323521734851225
1258,True,False,False,False,False,0.9336578485913601,15.325772580032877
1259,False,False,False,True,True,0.8604528587990103,4.10140704634818
1260,True,True,False,False,False,0.2057764892612105,2.125963618596847
1261,False,False,True,False,True,0.027947865222797352,10.619576552469614
1262,True,False,False,False,True,0.032888824364832314,12.019666573515359
1263,True,False,False,False,False,0.6382964547137899,16.068436725640197
1264,False,True,False,False,False,0.744576073004378,10.051829396695702
1265,True,True,False,False,False,0.8497105729807878,16.208632736117906
1266,False,False,True,False,False,0.7624764018167529,17.85239961840592
1267,False,False,False,False,False,0.10307508237828866,14.395437801568063
1268,False,False,False,False,True,0.9635436220766554,14.6550758586665
1269,False,False,False,False,False,0.2299360590579107,5.410039676473393
1270,False,False,True,False,False,0.5992422792766259,5.9948096404095
1271,True,False,False,False,False,0.19636849416510593,11.375581729297158
1272,False,False,True,False,True,0.9332879900297757,5.739623590493699
1273,False,False,False,False,False,0.21925554152378401,4.901593888048549
1274,False,False,False,False,True,0.61766556328039,4.214926585857837
1275,False,False,False,False,False,0.5152253781204748,16.623716294275994
1276,False,False,False,True,False,0.30204993900212396,8.868610248553683
1277,True,False,True,False,True,0.8880659396536439,8.388516108916045
1278,True,False,False,True,True,0.2768320667403219,21.294569526400586
1280,False,False,False,True,True,0.08238129922785797,20.411755636334913
1282,False,True,True,False,False,0.027887382408775974,19.97489893148932
1283,False,False,False,False,True,0.3682794825574074,20.122930560455156
1284,False,False,False,False,False,0.18529353939681148,5.0840630204491255
1285,False,False,False,False,False,0.9406966712718418,18.600842580069234
1286,False,False,False,False,False,0.2715643338005862,13.779090230251867
1287,False,False,False,True,True,0.9970417060840882,4.5461159502853015
1288,True,True,False,False,False,0.9824897881236776,4.713838585370139
1289,False,True,False,False,True,0.6693782694471871,12.048073156955793
1290,False,False,True,False,False,0.5958704549225664,4.077556225198814
1291,False,False,False,True,True,0.11704115622913458,10.038312145361884
1292,False,False,False,False,False,0.7535122240513079,9.331683470487722
1293,True,False,False,False,True,0.09732368889935494,10.808254065092582
1294,False,False,False,False,False,0.6309180101466827,3.8581277685160047
1296,True,True,False,True,True,0.7777825202508541,11.601488220019789
1297,False,False,False,False,True,0.025875103616839867,16.9634311719387
1298,False,True,False,False,False,0.7447263982178185,5.883020844487328
1299,False,False,False,False,False,0.8115155585068852,15.855519012129577
1300,False,False,True,False,True,0.09568416661402412,21.95989509813183
1301,False,False,False,False,False,0.25261038172051153,16.339619819580953
1302,False,False,False,True,True,0.7601341758739598,8.948631571526292
1303,False,False,False,False,False,0.7734115388801766,13.098695783274636
1304,True,False,False,True,True,0.3232242077677496,7.060239504125428
1305,True,True,False,True,True,0.5181509150766969,13.98396007675288
1306,False,False,False,False,False,0.8501548359537603,17.38202522536762
1307,False,False,True,True,True,0.7978209567667952,20.454424239206755
1308,False,True,False,True,True,0.878550981663403,15.212796981837256
1309,True,False,False,False,False,0.48578521367697736,15.109205498993461
1310,False,False,False,False,False,0.518200737954337,17.049956366515044
1311,True,False,True,False,False,0.23000594873768687,12.994231151259603
1312,False,False,False,True,True,0.4048405668171787,20.293266404763365
1313,True,True,False,False,False,0.1300044833762909,8.447070266489387
1314,False,False,False,True,True,0.9251128268013534,20.394739079220546
1315,False,False,False,False,False,0.1591333188116949,6.48316514454932
1316,True,True,False,True,True,0.9447505390849451,9.470162291801095
1317,False,True,True,True,True,0.7059133985944767,7.2027204442915025
1318,False,False,False,False,False,0.3608957543205794,18.508283271681666
1319,False,False,False,False,False,0.49720556529607907,21.028762390997045
1320,False,False,False,False,False,0.4735023991256909,11.602064827704291
1321,True,False,True,False,False,0.3885790005800993,13.014762881476727
1323,True,False,True,False,False,0.9536935333401219,16.45759810763274
1325,False,False,False,False,False,0.17194486556716715,3.4753081368693244
1327,True,False,False,False,False,0.21636835153945422,5.133883638398645
1328,False,True,False,True,True,0.5127687157972548,20.877767338572088
1329,False,False,False,False,False,0.4679688239541143,15.253913404159718
1331,False,False,False,True,True,0.11296643283958718,6.384075490436592
1332,False,False,False,False,True,0.09594232712614625,8.600243454349862
1333,True,True,False,True,True,0.11028417092562537,9.328972973070499
1334,False,False,False,False,False,0.14126785964205235,12.904442536131537
1335,False,False,False,False,True,0.5667770130483699,20.540930739789474
1337,True,False,True,False,False,0.9887928977859625,3.9547551561141585
1339,False,True,True,False,False,0.7735263942319252,8.951284368735411
1341,False,False,False,True,False,0.09362610924479853,6.27505583179223
1342,False,False,False,False,True,0.03971839456932891,7.960073505261603
1343,True,False,False,True,False,0.941389989729342,12.229023983517795
1344,False,False,True,True,True,0.8850650989642131,7.165478708690179
1345,False,False,False,True,False,0.5222923180003458,2.6726081341237933
1346,False,False,False,False,False,0.45470928881373607,13.857121272070312
1347,False,False,False,False,False,0.8670059205384973,10.824008773745573
1348,True,False,False,False,True,0.6712318496963857,13.737265761009127
1349,False,False,False,False,False,0.47585931136444326,15.620399853728571
1350,False,True,True,False,False,0.9500618685415182,19.140338267839773
1351,False,False,False,True,True,0.043164662821372546,3.742304315533212
1354,False,False,False,False,True,0.754399144623612,2.0710082632850884
1355,False,True,False,False,False,0.156378046713737,2.867638745178052
1356,False,False,False,True,True,0.21468761722804242,15.763059972485859
1357,False,False,False,False,True,0.1297741704661174,10.66915280034964
1358,False,False,False,False,True,0.36980944780659275,3.2787533104013837
1359,True,False,False,False,True,0.5834913879147937,20.59795328846985
1360,False,False,True,False,True,0.14995769488070565,17.66701600084354
1361,False,False,False,False,False,0.6683321648751448,3.5825811462318073
1362,False,False,False,False,False,0.32527755430241934,11.781520206760907
1363,True,False,False,False,False,0.029529877726347298,8.26647274951611
1364,False,False,False,False,False,0.6065953195084901,9.674511180032379
1365,False,True,False,False,False,0.07802420608603489,13.67508274504373
1366,False,False,False,True,False,0.7624000416961859,21.409320760191545
1367,True,False,True,True,False,0.03236658289505945,8.257794935132523
1368,True,True,False,True,True,0.8158180929042681,17.400868300648696
1369,False,False,True,False,True,0.9823553705729655,2.9288166956396138
1370,True,True,True,False,False,0.251989144111769,9.489926001498501
1371,False,True,False,True,True,0.208989793420438,9.115727228193274
1372,False,False,True,True,True,0.0056204947872634525,20.380413258763912
1375,False,False,False,False,True,0.7179380528528043,5.736869130716531
1376,False,False,False,True,False,0.4332998013042344,21.95529600945235
1377,True,False,False,False,False,0.5444543485333393,6.133468300491156
1380,True,False,False,False,False,0.4322355361348119,20.41348013997745
1382,False,False,False,False,False,0.464091984829877,17.09998678752172
1383,False,False,False,True,True,0.23151756411796753,4.249077125561765
1384,False,False,False,True,True,0.9763064587878068,4.676400797396397
1385,False,False,True,False,False,0.3853445719662806,21.775136278970407
1386,False,False,False,True,True,0.0778352151824504,7.939772364620199
1387,False,False,False,True,True,0.17301289523928742,5.369438763251802
1388,False,False,False,False,True,0.8347608507504272,7.391053018177292
1389,True,False,True,False,False,0.9672121283953996,3.5097625814541926
1390,False,False,False,True,False,0.7382596871869559,18.981660450138424
1391,False,False,False,False,False,0.6117939129961165,10.84724396147833
1393,False,True,False,False,True,0.5823371637697786,6.863286428538894
1394,False,False,True,False,False,0.4178135158347529,8.737373244996348
1395,False,False,False,True,False,0.3278909190909839,9.381568537418744
1396,True,False,False,False,False,0.49529862201789265,14.895988764111463
1397,False,True,False,False,False,0.0694658304993836,20.6427390042857
1399,False,False,False,True,True,0.8800494723481227,7.241395032149548
1400,False,False,False,False,False,0.6893411741079255,19.923461405624646
1401,False,False,True,False,False,0.36104810489576067,11.089353276202413
1403,False,False,False,False,False,0.7794119087015738,14.040680264834071
1404,True,False,False,False,False,0.6639540627267307,7.401853349243102
1408,True,False,True,True,True,0.6402686458413704,21.859627701890233
1409,False,True,False,False,False,0.7154240484701754,9.834089438071942
1410,False,False,True,False,False,0.5687857802256213,8.061063567421474
1411,False,False,False,True,True,0.6951494460841476,14.93603966212931
1412,False,False,True,False,False,0.7437143302414563,8.95661527466264
1413,False,False,False,True,True,0.2100828915127857,2.5278627657343837
1414,False,False,False,False,False,0.30095306840181,11.075295941865477
1415,False,False,True,False,False,0.9558502230611827,15.577217961828579
1416,False,False,False,True,True,0.8214825231236416,7.4143346577933755
1417,False,False,False,False,True,0.02456461740952598,14.388165390508963
1419,False,False,False,False,False,0.6641576988495271,6.096336207751287
1420,False,False,True,False,True,0.44268603561169495,6.5224623708633
1421,False,False,False,True,False,0.7629569285922847,12.232399397138002
1422,True,False,False,True,True,0.974819340477396,16.014974964466322
1426,False,True,False,False,False,0.5996992426717959,10.217979768112373
1427,True,False,False,False,True,0.4145139998899421,16.26907029698294
1428,False,False,True,True,True,0.3155043509994844,8.086656867534966
1429,False,False,False,True,True,0.747560065228157,2.5845353649637564
1430,False,True,False,False,False,0.34141999238017795,11.596697288455495
1431,True,False,False,False,False,0.1813726095428888,11.77507711012108
1432,True,True,False,False,True,0.7176333265044481,7.320879122559871
1433,True,False,False,False,True,0.6777373929172122,13.425244837547604
1434,True,False,True,False,False,0.06465132456171019,9.728203192070865
1436,False,False,False,False,False,0.1617438172483937,15.2414276317742
1438,False,False,False,False,False,0.2465791555911684,7.236801878445907
1439,True,False,True,True,True,0.30546238198815645,16.643087240070383
1440,True,False,False,False,True,0.9717539532727107,13.120736871308527
1441,False,False,False,True,True,0.5980235198568762,18.789951812355042
1442,False,False,False,False,False,0.5931356622088243,18.13245196164138
1443,True,False,False,False,False,0.7992814721931752,13.93505287904573
1444,True,False,True,True,True,0.5431368782208683,16.370107048025808
1447,True,True,False,False,False,0.9371689506299561,4.649822902028058
1448,False,False,False,False,False,0.19276410068383054,2.5368821629900022
1449,False,False,False,True,True,0.9329801559653017,8.662650324983536
1450,False,False,False,True,True,0.49858778570198947,15.934835394800668
1453,False,False,False,False,False,0.05717319861045311,16.936388985341093
1454,False,False,True,False,False,0.6986937521324315,15.23903672584125
1455,True,False,False,False,False,0.4854478944951034,5.967125132176788
1456,False,True,True,True,True,0.07577269669052267,12.411597060790783
1457,True,False,True,False,False,0.8187822172911182,8.19036946291162
1458,False,False,False,False,False,0.2704840148952975,16.95692785543479
1459,False,False,False,True,False,0.13269047121200805,6.277204055756394
1460,False,False,False,False,True,0.8999585690295544,21.301556868811602
1461,False,False,False,False,False,0.5808099410808976,6.62507313247044
1462,True,False,False,False,False,0.26615612332227245,7.610066336645277
1463,False,False,False,True,True,0.30592138214944975,15.621826587559056
1464,False,False,False,False,False,0.5993896205423362,14.167133418557787
1465,False,False,False,False,True,0.1701601549639843,18.045955683521075
1466,False,False,False,False,False,0.690192610719405,3.807209223420825
1467,False,False,True,False,False,0.6425084176882957,20.168472717522906
1469,False,False,False,False,False,0.3404847428320742,19.261133148205033
1470,False,False,False,False,True,0.7127917524204994,12.520686898047288
1473,False,False,False,True,True,0.07917150010488683,7.682121244551304
1474,False,False,False,True,True,0.823283256039671,12.482782344594412
1476,False,False,False,False,False,0.5306037050462812,3.433393923653201
1477,False,False,True,False,False,0.8084231839069687,18.58458476019145
1478,False,False,False,True,True,0.8675852166300941,12.581691454115333
1480,False,False,False,False,False,0.3216949233061317,4.917166868386374
1481,False,False,False,False,False,0.36238295352049366,21.741593259104103
1482,False,False,False,True,True,0.7337309706769153,19.17943778973523
1483,False,False,False,True,True,0.9877778059030952,21.63662269405505
1484,True,False,False,True,True,0.9257302172277436,18.186713115697025
1486,True,False,False,False,False,0.6645861637989448,3.041969942925818
1487,False,True,False,True,True,0.537505596188246,19.583096151810654
1488,False,False,True,False,False,0.7007023561633948,9.883222911230432
1489,False,False,False,True,True,0.26053146681840234,3.918315429041817
1490,True,False,True,False,False,0.3287998412243128,19.780028816741634
1492,True,False,True,False,False,0.8320598403314758,17.345005150281693
1493,False,False,False,False,True,0.20339793725530064,6.207152473874141
1494,False,False,True,True,False,0.05472520589150798,15.833717618936156
1495,False,False,True,True,True,0.010296445776426855,21.47387045371301
1496,False,False,False,False,True,0.23390504830582903,20.600632136552345
1497,False,False,False,False,False,0.6951860566068616,17.937936755719804
1498,False,False,True,False,False,0.8278065088692751,15.536294389259334
1499,True,False,False,True,True,0.6812617333545031,20.789511921723523
1500,False,False,False,False,False,0.7141054266576473,6.573725867559968
1501,False,False,True,False,True,0.05470808936175564,11.57814243766666
1502,False,False,False,False,False,0.4496194114123927,20.91137784409731
1504,False,False,False,True,True,0.21827014587282156,10.99368178559357
1505,True,False,True,True,True,0.20687967373216642,20.285712298419845
1506,False,False,False,False,False,0.08802483910984504,10.700200859060747
1507,True,False,True,True,True,0.716326983601927,8.405930164075833
1508,False,True,False,False,True,0.4218580812036856,5.506189775639523
1509,False,False,False,True,False,0.3774864617221373,7.495886802554231
1510,False,False,False,True,True,0.9887460534054622,5.432760773786492
1511,False,False,False,False,True,0.6979712800275657,7.350907043312203
1512,False,True,False,False,False,0.36458838553152373,8.551829290917992
1514,True,False,False,True,False,0.46902477159932343,2.4206095802959697
1515,True,False,False,True,True,0.6255667719411674,2.813299381545256
1517,True,True,False,False,False,0.3375615065457872,14.70667843546734
1518,False,False,False,False,True,0.5147007539099333,9.915155562704362
1519,False,True,False,True,True,0.13082229948331825,3.248201200850787
1522,False,False,False,True,True,0.9075626650097562,4.777922073671666
1524,True,False,False,False,False,0.044216084011808654,13.756372201144137
1525,False,False,False,False,False,0.5887173517988815,18.44654642087565
1526,False,False,False,True,True,0.9311538718097082,2.6351599067431946
1527,False,False,True,True,True,0.5503666146872515,2.5099339733765063
1528,False,False,False,True,True,0.9060605078829459,10.634089801758638
1529,False,False,True,False,False,0.48248948001521175,14.444041902217688
1531,False,False,False,True,True,0.024544008557420782,12.844388216046355
1532,False,False,True,True,True,0.007735282447927649,11.433003160352282
1533,False,False,False,True,True,0.8825749865587526,10.408795642975075
1534,False,False,False,True,True,0.16891001845484566,14.836494257191335
1536,True,False,False,True,False,0.6832796709742924,11.81180005181109
1539,False,False,False,False,False,0.25312063642267024,7.133726601795092
1540,True,False,False,False,True,0.7962657091931397,18.31370970345429
1541,False,True,False,True,True,0.7702597068064697,12.421455645772946
1542,False,False,False,False,False,0.9513108349863397,14.845014713861737
1543,True,False,False,False,False,0.6294197963829492,15.392265272610702
1544,False,False,False,False,False,0.2230976211030028,17.74993092623415
1546,False,False,True,False,False,0.41382499508790316,3.6015293283114196
1548,True,False,False,True,False,0.19118990628598143,13.589870393976035
1551,True,False,False,False,False,0.02941222444652225,15.334629346868086
1552,True,False,False,True,True,0.15933094066552134,10.875463746309563
1553,True,False,False,True,True,0.8571603278611384,4.1304083285124875
1554,False,False,False,False,False,0.2056776749602468,14.511588866494783
1555,True,False,False,False,False,0.7900642031253291,14.379198636047576
1556,True,False,False,False,False,0.44846383189722094,14.703922972190009
1557,False,False,False,False,True,0.9159304799368855,21.111305439637313
1558,False,False,False,False,False,0.9809095269395663,5.074665591024539
1559,True,True,False,False,False,0.47207813025284817,11.663628819267569
1560,False,False,False,True,True,0.07013778325131392,8.13021489807009
1561,False,False,False,False,False,0.6851735418787682,19.552743521140965
1564,False,False,False,True,True,0.4823077536867587,2.2627414513854176
1567,False,False,False,False,False,0.1410693704809053,3.234195993085927
1568,False,False,False,False,True,0.18639605462064446,3.1273796217433008
1569,False,False,True,False,False,0.5078571837969513,6.802527429823984
1570,False,False,False,True,False,0.1690101857304086,21.91428843363601
1572,False,False,False,True,False,0.8889206949388132,14.472909196903277
1573,True,True,False,True,True,0.3916792730300085,8.807262386815456
